registro,titulo,autor,codmat
14009,"MUNDO SIN FRONTERAS, EL","OHMAE, KENICHI","658O"
14010,"MUNDO SIN FRONTERAS, EL","OHMAE, KENICHI","658O"
14011,"MUNDO SIN FRONTERAS, EL","OHMAE, KENICHI","658O"
14012,"MUNDO SIN FRONTERAS, EL","OHMAE, KENICHI","658O"
14013,"MUNDO SIN FRONTERAS, EL","OHMAE, KENICHI","658O"
14014,"DIRECCION ESTRATEGICA","JARILLO, JOSE - CARLOS","658J"
14015,"DIRECCION ESTRATEGICA","JARILLO, JOSE - CARLOS","658J"
14016,"DIRECCION ESTRATEGICA","JARILLO, JOSE - CARLOS","658J"
14017,"ESTRATEGIA DEL CAMBIO, EL","GILBREATH, ROBERT D.","658G"
14018,"ESTRATEGIA DEL CAMBIO, EL","GILBREATH, ROBERT D.","658G"
14019,"ESTRATEGIA DEL CAMBIO, EL","GILBREATH, ROBERT D.","658G"
14020,"DESPRECIO CERO, EL","SERIEYX, HERVE","658S"
14021,"DESPRECIO CERO, EL","SERIEYX, HERVE","658S"
14022,"DESPRECIO CERO, EL","SERIEYX, HERVE","658S"
14023,"DESPRECIO CERO, EL","SERIEYX, HERVE","658S"
14024,"DESPRECIO CERO, EL","SERIEYX, HERVE","658S"
14025,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14026,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14027,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14028,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14029,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14030,"TOMA DE DECISIONES GERENCIALES","MOODY, PAUL E.","658M"
14031,"CURSO DE MERCADOTECNIA MCGRAW-HILL 36 HORAS","SEGLIN, JEFFRY L.","658S"
14032,"CURSO DE MERCADOTECNIA MCGRAW-HILL 36 HORAS","SEGLIN, JEFFRY L.","658S"
14033,"CURSO DE MERCADOTECNIA MCGRAW-HILL 36 HORAS","SEGLIN, JEFFRY L.","658S"
14034,"DINAMICA GERENCIAL","CROSBY, PHILIP B.","658C"
14035,"DINAMICA GERENCIAL","CROSBY, PHILIP B.","658C"
14036,"DINAMICA GERENCIAL","CROSBY, PHILIP B.","658C"
14037,"DINAMICA GERENCIAL","CROSBY, PHILIP B.","658C"
14038,"DINAMICA GERENCIAL","CROSBY, PHILIP B.","658C"
14039,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14040,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14041,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14042,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14043,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14044,"LIDERAZGO","CROSBY, PHILIP B.","658C"
14045,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14046,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14047,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14048,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14049,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14050,"ES UD UN BUEN GERENTE?","DICHTER, ERNEST","658D"
14051,"COMO MANEJAR LA PRESION EN EL TRABAJO","ARROBA, TANYA","658A"
14052,"COMO MANEJAR LA PRESION EN EL TRABAJO","ARROBA, TANYA","658A"
14053,"COMO MANEJAR LA PRESION EN EL TRABAJO","ARROBA, TANYA","658A"
14054,"COMO MANEJAR LA PRESION EN EL TRABAJO","ARROBA, TANYA","658A"
14055,"COMO MANEJAR LA PRESION EN EL TRABAJO","ARROBA, TANYA","658A"
14056,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14057,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14058,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14059,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14060,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14061,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14062,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14063,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14064,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14065,"NUTRICION ANIMAL","MAYNARD,LEONARD","636M"
14066,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14067,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14068,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14069,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14070,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14071,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14072,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14073,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14074,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14075,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14076,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14077,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14078,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14079,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14080,"NELSON COMPENDIO DE PEDIATRIA","BEHRMAN,RICHARD E.","618B"
14081,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14082,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14083,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14084,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14085,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14086,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14087,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14088,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14089,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14090,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14091,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14092,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14093,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14094,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14095,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14096,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14097,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14098,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14099,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14100,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14101,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14102,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14103,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14104,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14105,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14106,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14107,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14108,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14109,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14110,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.I","COTRAN,RAMZI S.","616C"
14111,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14112,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14113,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14114,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14115,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14116,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14117,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14118,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14119,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14120,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14121,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14122,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14123,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14124,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14125,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14126,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14127,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14128,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14129,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14130,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14131,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14132,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14133,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14134,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14135,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14136,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14137,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14138,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14139,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14140,"ROBBINS PATOLOGIA ESTRUCTURAL Y FUNCIONAL VOL.2","COTRAN,RAMZI S.","616C"
14141,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14142,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14143,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14144,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14145,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14146,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14147,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14148,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14149,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14150,"ANATOMIA Y FISIOLOGIA DE LOS ANIMALES DOMESTICOS","FRANDSON,R.D.","636F"
14151,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14152,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14153,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14154,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14155,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14156,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14157,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14158,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14159,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14160,"ZOOLOGIA DE LOS INVERTEBRADOS","BARNES,ROBERT D.","591Z"
14161,"ECOLOGIA","ODUM,EUGENE P.","574 O"
14162,"ECOLOGIA","ODUM,EUGENE P.","574 O"
14163,"ECOLOGIA","ODUM,EUGENE P.","574 O"
14164,"ECOLOGIA","ODUM,EUGENE P.","574 O"
14165,"ECOLOGIA","ODUM,EUGENE P.","574 O"
14166,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14167,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14168,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14169,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14170,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14171,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14172,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14173,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14174,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14175,"OCLUSION FUNCIONAL","ASH,MAJOR M.","617A"
14176,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14177,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14178,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14179,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14180,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14181,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14182,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14183,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14184,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14185,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14186,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14187,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14188,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14189,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14190,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14191,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14192,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14193,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14194,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14195,"PERIODONTOLOGIA CLINICA DE GLICKMAN","CARRANZA,FERMIN A.","617C"
14196,"TRATADO DE OPERATORIA DENTAL","BAUM,LLOYD","617B"
14197,"TRATADO DE OPERATORIA DENTAL","BAUM,LLOYD","617B"
14198,"TRATADO DE OPERATORIA DENTAL","BAUM,LLOYD","617B"
14199,"BOTANICA","FULLER,HARRY J.","581F"
14200,"BOTANICA","FULLER,HARRY J.","581F"
14201,"BOTANICA","FULLER,HARRY J.","581F"
14202,"BOTANICA","FULLER,HARRY J.","581F"
14203,"BOTANICA","FULLER,HARRY J.","581F"
14204,"BOTANICA","FULLER,HARRY J.","581F"
14205,"BOTANICA","FULLER,HARRY J.","581F"
14206,"BOTANICA","FULLER,HARRY J.","581F"
14207,"BOTANICA","FULLER,HARRY J.","581F"
14208,"BOTANICA","FULLER,HARRY J.","581F"
14209,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14210,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14211,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14212,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14213,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14214,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14215,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14216,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14217,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14218,"PSICOLOGIA EVOLUTIVA","DENNIS,LORRAINE BRADT","150D"
14219,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14220,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14221,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14222,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14223,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14224,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14225,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14226,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14227,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14228,"TRATADO DE PATOLOGIA QUIRURGICA VOL.1","SABISTON,DAVID C.","616S"
14229,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14230,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14231,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14232,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14233,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14234,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14235,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14236,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14237,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14238,"TRATADO DE PATOLOGIA QUIRURGICA VOL. 2","SABISTON, DAVID C.","616S"
14239,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14240,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14241,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14242,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14243,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14244,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14245,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14246,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14247,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14248,"PRINCIPIOS DE CIRUGIA","SABISTON,DAVID C.","617S"
14249,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14250,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14251,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14252,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14253,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14254,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14255,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14256,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14257,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14258,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14259,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14260,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14261,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14262,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14263,"PRINCIPIOS DE CIRUGIA VOL.1","SCHWARTZ,SEYMOUR I.","617S"
14264,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14265,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14266,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14267,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14268,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14269,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14270,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14271,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14272,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14273,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14274,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14275,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14276,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14277,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14278,"PRINCIPIOS DE CIRUGIA VOL.2","SCHWARTZ,SEYMOUR I.","617S"
14279,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14280,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14281,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14282,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14283,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14284,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14285,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14286,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14287,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14288,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14289,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14290,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14291,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14292,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14293,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14294,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14295,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14296,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14297,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14298,"EMBRIOLOGIA CLINICA","MOORE,KEITH L.","611M"
14299,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14300,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14301,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14302,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14303,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14304,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14305,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
14306,"FISIOLOGIA HUMANA","GUYTON,ARTHUR C.","612G"
